facility_id;address;city;medium;meter_id;meter_manufacturer;gateway_id;gateway_product_model;phone;ip;port;gateway_status;meter_status;utc_offset
426;Bäckavägen 2 A;Perstorp;District heating;67606252;ELV;12031925;CMi2110;07190000355115;NULL;NULL;OK;OK;+1
232;Duvstigen 8C;Perstorp;District heating;67190406;ELV;12022564;CMi2110;07190000388838;NULL;NULL;OK;OK;+1
227;Duvstigen 1;Perstorp;District heating;68349271;ELV;12046827;CMi2110;0037282172804;NULL;NULL;OK;OK;+1
222;Duvstigen 5;Perstorp;District heating;67190503;ELV;12022588;CMi2110;07190000388852;NULL;NULL;OK;OK;+1
001;Bäckavägen 23;Perstorp;District heating;5144089;KAM;6021316;CMe2100;07190000494737;NULL;NULL;OK;OK;+1
002;Bäckavägen 19;Perstorp;District heating;67714678;ELV;12034434;CMi2110;07190000406945;NULL;NULL;OK;OK;+1
003;Stockholmsvägen 37;Perstorp;District heating;69151762;ELV;12102830;CMi2110;0037283535601;NULL;NULL;OK;OK;+1
004;Postgatan 01;Perstorp;District heating;5144090;KAM;6015094;CMe2100;07190000361349;NULL;NULL;OK;OK;+1
005;Stockholmsv 33;Perstorp;District heating;67606228;ELV;12032010;CMi2110;07190000355051;NULL;NULL;OK;OK;+1
006;Postgatan 08;Perstorp;District heating;67714683;ELV;12034441;CMi2110;07190000406952;NULL;NULL;OK;OK;+1
008;Hantvekaregatan 9;Perstorp;District heating;67606300;ELV;12032033;CMi2110;07190000355074;NULL;NULL;OK;OK;+1
009;"Allégatan 04   ";Perstorp;District heating;67606212;ELV;12031826;CMi2110;07190000355100;NULL;NULL;OK;OK;+1
010;Hantverkareg 05;Perstorp;District heating;67606171;ELV;12031160;CMi2110;07190000355097;NULL;NULL;OK;OK;+1
011;Bäckav 3-7;Perstorp;District heating;6616232;KAM;6021324;CMe2100;07190000494748;NULL;NULL;OK;OK;+1
012;Järnvägsg 16;Perstorp;District heating;67606250;ELV;12031924;CMi2110;07190000355116;NULL;NULL;OK;OK;+1
013;Fasanvägen 06A;Perstorp;District heating;6616228;KAM;6021331;CMe2100;07190000494742;NULL;NULL;OK;OK;+1
014;Blåbärsstigen 9A;Perstorp;District heating;67841382;ELV;12035361;CMi2110;07190000417061;NULL;NULL;OK;OK;+1
015;Blåbärsstigen 09;Perstorp;District heating;67606219;ELV;12031836;CMi2110;07190000355157;NULL;NULL;OK;OK;+1
016;Jättegatan 02;Perstorp;District heating;68139995;ELV;12041012;CMi2110;07190000502484;NULL;NULL;OK;OK;+1
019;Järnvägsg 23;Perstorp;District heating;67606186;ELV;12031918;CMi2110;07190000355101;NULL;NULL;OK;OK;+1
021;Järnvägsg 02;Perstorp;District heating;67606161;ELV;12032041;CMi2110;07190000355076;NULL;NULL;OK;OK;+1
023;Köpmang 07;Perstorp;District heating;67714682;ELV;12034438;CMi2110;07190000406949;NULL;NULL;OK;OK;+1
025;Torggatan 19;Perstorp;District heating;67970128;ELV;12036898;CMi2110;07190000426237;NULL;NULL;OK;OK;+1
026;Järnvägsg 05;Perstorp;District heating;43010;KAM;6021341;CMe2100;07190000494756;NULL;NULL;OK;OK;+1
027;Järnvägsg 13;Perstorp;District heating;6894865;KAM;6021328;CMe2100;07190000494751;NULL;NULL;OK;OK;+1
028;Torggatan 13;Perstorp;District heating;67804576;ELV;12035257;CMi2110;07190000414867;NULL;NULL;OK;OK;+1
032;Jättegatan 05;Perstorp;District heating;68139917;ELV;12041785;CMi2110;07190000502381;NULL;NULL;OK;OK;+1
033;Jättegatan 07;Perstorp;District heating;68139923;ELV;12041201;CMi2110;07190000502500;NULL;NULL;OK;OK;+1
034;Jättegatan 21;Perstorp;District heating;68139940;ELV;12041057;CMi2110;07190000502442;NULL;NULL;OK;OK;+1
036;Jättegatan 09;Perstorp;District heating;68139910;ELV;12041788;CMi2110;07190000502383;NULL;NULL;OK;OK;+1
037;Jättegatan 11;Perstorp;District heating;68139925;ELV;12041752;CMi2110;07190000502380;NULL;NULL;OK;OK;+1
038;Jättegatan 13;Perstorp;District heating;68139977;ELV;12041041;CMi2110;07190000502445;NULL;NULL;OK;OK;+1
039;Jättegatan 15;Perstorp;District heating;68140021;ELV;12041724;CMi2110;07190000502391;NULL;NULL;OK;OK;+1
041;Jättegatan 19;Perstorp;District heating;68139918;ELV;12041791;CMi2110;07190000502387;NULL;NULL;OK;OK;+1
042;Jättegatan 25;Perstorp;District heating;68139952;ELV;12041048;CMi2110;07190000502457;NULL;NULL;OK;OK;+1
043;Jättegatan 27;Perstorp;District heating;68349201;ELV;12046974;CMi2110;0037282172796;NULL;NULL;OK;OK;+1
044;Jättegatan 29;Perstorp;District heating;68140017;ELV;12041708;CMi2110;07190000502390;NULL;NULL;OK;OK;+1
045;Jättegatan 31;Perstorp;District heating;68140025;ELV;12041004;CMi2110;07190000502482;NULL;NULL;OK;OK;+1
046;Jättegatan 06;Perstorp;District heating;68139907;ELV;12041789;CMi2110;07190000502385;NULL;NULL;OK;OK;+1
047;Jättegatan 08;Perstorp;District heating;68139919;ELV;12041729;CMi2110;07190000502392;NULL;NULL;OK;OK;+1
048;Jättegatan 10;Perstorp;District heating;68139994;ELV;12040998;CMi2110;07190000502481;NULL;NULL;OK;OK;+1
049;Jättegatan 12;Perstorp;District heating;68139964;ELV;12040993;CMi2110;07190000502479;NULL;NULL;OK;OK;+1
052;Jättegatan 18;Perstorp;District heating;68139967;ELV;12041727;CMi2110;07190000502393;NULL;NULL;OK;OK;+1
053;Jättegatan 20;Perstorp;District heating;68139906;ELV;12040996;CMi2110;07190000502461;NULL;NULL;OK;OK;+1
054;Jättegatan 22;Perstorp;District heating;68140003;ELV;12041024;CMi2110;07190000502496;NULL;NULL;OK;OK;+1
055;Jättegatan 24;Perstorp;District heating;68140042;ELV;12041022;CMi2110;07190000502487;NULL;NULL;OK;OK;+1
056;Jättegatan 26;Perstorp;District heating;68140051;ELV;12040994;CMi2110;07190000502480;NULL;NULL;OK;OK;+1
057;Jättegatan 28;Perstorp;District heating;67606209;ELV;12031932;CMi2110;07190000355107;NULL;NULL;OK;OK;+1
058;Jättegatan 30;Perstorp;District heating;68140019;ELV;12041755;CMi2110;07190000502371;NULL;NULL;OK;OK;+1
059;Sävgatan 06;Perstorp;District heating;6616224;KAM;6021317;CMe2100;07190000494753;NULL;NULL;OK;OK;+1
061;Dvärggatan 08;Perstorp;District heating;68349331;ELV;12046968;CMi2110;0037282172787;NULL;NULL;OK;OK;+1
062;Stockholmsv 36;Perstorp;District heating;67714680;ELV;12034437;CMi2110;07190000406948;NULL;NULL;OK;OK;+1
063;Rydbovägen 03A;Perstorp;District heating;67716566;ELV;12034424;CMi2110;07190000406953;NULL;NULL;OK;OK;+1
064;Postgatan 15;Perstorp;District heating;67606185;ELV;12031930;CMi2110;07190000355105;NULL;NULL;OK;OK;+1
065;Köpmangatan 15;Perstorp;District heating;67714679;ELV;12034425;CMi2110;07190000406954;NULL;NULL;OK;OK;+1
066;Trastvägen 21A;Perstorp;District heating;6894869;KAM;6015092;CMe2100;07190000361350;NULL;NULL;OK;OK;+1
067;Fasanvägen 05;Perstorp;District heating;6184089;KAM;6016031;CMe2100;07190000361351;NULL;NULL;OK;OK;+1
068;Hökvägen 14;Perstorp;District heating;67716564;ELV;12034439;CMi2110;0037283021620;NULL;NULL;OK;OK;+1
069;Hökvägen 06;Perstorp;District heating;4873968;KAM;6015098;CMe2100;07190000361353;NULL;NULL;OK;OK;+1
070;Tjäderstigen 10;Perstorp;District heating;6184093;KAM;6021320;CMe2100;07190000494739;NULL;NULL;OK;OK;+1
071;Fasanvägen 01;Perstorp;District heating;4971425;KAM;6015354;CMe2100;07190000361352;NULL;NULL;OK;OK;+1
072;Allégatan 18;Perstorp;District heating;67714681;ELV;12034436;CMi2110;07190000406947;NULL;NULL;OK;OK;+1
073;Tjäderstigen 19;Perstorp;District heating;5082373;KAM;6015086;CMe2100;07190000361348;NULL;NULL;OK;OK;+1
075;Trastvägen 61;Perstorp;District heating;6699444;KAM;6021327;CMe2100;07190000494743;NULL;NULL;OK;OK;+1
076;Hökvägen 18;Perstorp;District heating;4971426;KAM;6015095;CMe2100;07190000361347;NULL;NULL;OK;OK;+1
077;Spjutserödsv 02;Perstorp;District heating;68349252;ELV;12051931;CMi2110;0037283013734;NULL;NULL;OK;OK;+1
078;Tjäderstigen 08;Perstorp;District heating;6184092;KAM;6021325;CMe2100;07190000494745;NULL;NULL;OK;OK;+1
080;Stockholmsv 14;Perstorp;District heating;67714677;ELV;12034435;CMi2110;07190000406946;NULL;NULL;OK;OK;+1
081;Allegatan 17;Perstorp;District heating;67969998;ELV;12037314;CMi2110;07190000426107;NULL;NULL;OK;OK;+1
083;Parkvägen 07;Perstorp;District heating;67190421;ELV;12022551;CMi2110;07190000388817;NULL;NULL;OK;OK;+1
084;Köpmangatan 09;Perstorp;District heating;67841502;ELV;12035374;CMi2110;07190000417046;NULL;NULL;OK;OK;+1
085;Stockholmsv 10;Perstorp;District heating;5144087;KAM;6021322;CMe2100;07190000494740;NULL;NULL;OK;OK;+1
087;Köpmangatan 17;Perstorp;District heating;67970066;ELV;12037339;CMi2110;07190000426141;NULL;NULL;OK;OK;+1
088;Hässleholmsv 02;Perstorp;District heating;69151765;ELV;12102829;CMi2110;0037283535600;NULL;NULL;OK;OK;+1
089;Spjutserödsv 02;Perstorp;District heating;4971428;KAM;6015027;CMe2100;07190000361346;NULL;NULL;OK;OK;+1
091;Parkvägen 04;Perstorp;District heating;69151763;ELV;12102833;CMi2110;0037283535604;NULL;NULL;OK;OK;+1
092;Oderljungaväg 29;Perstorp;District heating;67606195;ELV;12032049;CMi2110;07190000355078;NULL;NULL;OK;OK;+1
093;Blåbärsstigen;Perstorp;District heating;67190403;ELV;12022553;CMi2110;07190000388815;NULL;NULL;OK;OK;+1
094;Trastvägen;Perstorp;District heating;5144097;KAM;6021323;CMe2100;07190000494749;NULL;NULL;OK;OK;+1
095;Blåbärsstigen 12;Perstorp;District heating;67606184;ELV;12031914;CMi2110;07190000355112;NULL;NULL;OK;OK;+1
097;Jättegatan 04;Perstorp;District heating;68139916;ELV;12041782;CMi2110;07190000502378;NULL;NULL;OK;OK;+1
098;Bäckavägen 18-22;Perstorp;District heating;67606264;ELV;12031864;CMi2110;07190000355147;NULL;NULL;OK;OK;+1
099;Allegatan 11;Perstorp;District heating;67841493;ELV;12035297;CMi2110;07190000417023;NULL;NULL;OK;OK;+1
100;Torggatan 05;Perstorp;District heating;67606173;ELV;12032030;CMi2110;07190000355055;NULL;NULL;OK;OK;+1
101;Arons väg 03;Perstorp;District heating;67804577;LUG;6021321;CMe2100;0037283014283;NULL;NULL;OK;OK;+1
102;Bäckavägen 11;Perstorp;District heating;67841374;ELV;12035364;CMi2110;07190000417049;NULL;NULL;OK;OK;+1
103;Snickaregatan;Perstorp;District heating;67970016;ELV;12037076;CMi2110;07190000426209;NULL;NULL;OK;OK;+1
104;Oderljungav 36;Perstorp;District heating;67606162;ELV;12032003;CMi2110;07190000355040;NULL;NULL;OK;OK;+1
105;Oderljungav/Tjäderst;Perstorp;District heating;67841480;ELV;12036143;CMi2110;07190000417142;NULL;NULL;OK;OK;+1
107;Sparvgatan 02;Perstorp;District heating;68349320;ELV;12046949;CMi2110;0037282172776;NULL;NULL;OK;OK;+1
108;Sparvgatan 04;Perstorp;District heating;68349294;ELV;12046950;CMi2110;0037282172618;NULL;NULL;OK;OK;+1
109;Sparvgatan 06;Perstorp;District heating;68349213;ELV;12046883;CMi2110;+37282172760;NULL;NULL;OK;OK;+1
110;Sparvgatan 08;Perstorp;District heating;68349329;ELV;12046933;CMi2110;+37282172598;NULL;NULL;OK;OK;+1
111;Sparvgatan 10;Perstorp;District heating;68349297;ELV;12046945;CMi2110;0037282172620;NULL;NULL;OK;OK;+1
112;Sparvgatan 12;Perstorp;District heating;68349214;ELV;12046863;CMi2110;+37282172740;NULL;NULL;OK;OK;+1
113;Sparvgatan 14;Perstorp;District heating;68349295;ELV;12046951;CMi2110;0037282172617;NULL;NULL;OK;OK;+1
114;Sparvgatan 16;Perstorp;District heating;68349306;ELV;12046904;CMi2110;0037282172596;NULL;NULL;OK;OK;+1
115;Sparvgatan 18;Perstorp;District heating;68349211;ELV;12046864;CMi2110;+37282172741;NULL;NULL;OK;OK;+1
116;Sångvägen 16;Perstorp;District heating;67606182;ELV;12031922;CMi2110;07190000355113;NULL;NULL;OK;OK;+1
117;Sångvägen 12;Perstorp;District heating;67606287;ELV;12031851;CMi2110;07190000355161;NULL;NULL;OK;OK;+1
118;Sångvägen 19;Perstorp;District heating;67606188;ELV;12032046;CMi2110;07190000355086;NULL;NULL;OK;OK;+1
119;Sångvägen 17;Perstorp;District heating;67606196;ELV;12031456;CMi2110;07190000355099;NULL;NULL;OK;OK;+1
120;Verkstadsgatan 18;Perstorp;District heating;67606202;ELV;12032025;CMi2110;07190000355054;NULL;NULL;OK;OK;+1
121;Torgg-Hantverkareg;Perstorp;District heating;67841485;ELV;12035339;CMi2110;07190000417010;NULL;NULL;OK;OK;+1
122;Blåbärsstigen 09;Perstorp;District heating;5144092;KAM;6015093;CMe2100;07190000361354;NULL;NULL;OK;OK;+1
123;Blåbärsstigen 09;Perstorp;District heating;5144093;KAM;6015038;CMe2100;07190000361345;NULL;NULL;OK;OK;+1
124;Körsbärsvägen 02;Perstorp;District heating;67606231;ELV;12031993;CMi2110;07190000355047;NULL;NULL;OK;OK;+1
125;Stockholmsvägen 49;Perstorp;District heating;67606243;ELV;12032021;CMi2110;07190000355053;NULL;NULL;OK;OK;+1
126;Torget 02;Perstorp;District heating;67190440;ELV;12022340;CMi2110;07190000388936;NULL;NULL;OK;OK;+1
127;Spårvägsgatan 25;Perstorp;District heating;67716565;ELV;12034433;CMi2110;07190000406944;NULL;NULL;OK;OK;+1
128;Notvägen 06;Perstorp;District heating;67190450;ELV;12022365;CMi2110;07190000389031;NULL;NULL;OK;OK;+1
129;Notvägen 07;Perstorp;District heating;68140053;ELV;12041011;CMi2110;07190000502475;NULL;NULL;OK;OK;+1
130;Notvägen 08;Perstorp;District heating;68139914;ELV;12041738;CMi2110;07190000502395;NULL;NULL;OK;OK;+1
131;Notvägen 09;Perstorp;District heating;68139933;ELV;12041211;CMi2110;07190000502498;NULL;NULL;OK;OK;+1
132;Notvägen 10;Perstorp;District heating;68139997;ELV;12040983;CMi2110;07190000502485;NULL;NULL;OK;OK;+1
133;Notvägen 11;Perstorp;District heating;68139966;ELV;12041007;CMi2110;07190000502483;NULL;NULL;OK;OK;+1
134;Notvägen 12;Perstorp;District heating;68139999;ELV;12041780;CMi2110;07190000502375;NULL;NULL;OK;OK;+1
135;Lärkvägen 06;Perstorp;District heating;67190448;ELV;12022574;CMi2110;07190000388849;NULL;NULL;OK;OK;+1
136;Lärkvägen 11;Perstorp;District heating;67190451;ELV;12022573;CMi2110;07190000388848;NULL;NULL;OK;OK;+1
137;Notvägen 16;Perstorp;District heating;68140041;ELV;12041053;CMi2110;07190000502441;NULL;NULL;OK;OK;+1
138;Lärkvägen 07;Perstorp;District heating;67606174;ELV;12032043;CMi2110;07190000355059;NULL;NULL;OK;OK;+1
139;Lärkvägen 04;Perstorp;District heating;67190409;ELV;12022565;CMi2110;07190000388836;NULL;NULL;OK;OK;+1
140;Lärkvägen 03;Perstorp;District heating;67190506;ELV;12022568;CMi2110;07190000388843;NULL;NULL;OK;OK;+1
141;Duettvägen 06;Perstorp;District heating;67606160;ELV;12032063;CMi2110;07190000355072;NULL;NULL;OK;OK;+1
142;Duettvägen 08;Perstorp;District heating;68139968;ELV;12041750;CMi2110;07190000502422;NULL;NULL;OK;OK;+1
143;Duettvägen 10;Perstorp;District heating;68139961;ELV;12041756;CMi2110;07190000502423;NULL;NULL;OK;OK;+1
144;Lärkvägen 19;Perstorp;District heating;67190476;ELV;12022353;CMi2110;07190000388959;NULL;NULL;OK;OK;+1
145;Solovägen 02;Perstorp;District heating;68140011;ELV;12041728;CMi2110;07190000502410;NULL;NULL;OK;OK;+1
146;Lärkvägen 25;Perstorp;District heating;67190420;ELV;12022543;CMi2110;07190000388808;NULL;NULL;OK;OK;+1
147;Solovägen 07;Perstorp;District heating;68140029;ELV;12041717;CMi2110;07190000502417;NULL;NULL;OK;OK;+1
148;Solovägen 08;Perstorp;District heating;67841407;ELV;12036159;CMi2110;07190000417127;NULL;NULL;OK;OK;+1
149;Musikvägen 11;Perstorp;District heating;67190445;ELV;12022331;CMi2110;07190000388927;NULL;NULL;OK;OK;+1
150;Musikvägen 13;Perstorp;District heating;68139944;ELV;12041767;CMi2110;07190000502366;NULL;NULL;OK;OK;+1
151;Musikvägen 17;Perstorp;District heating;68139976;ELV;12041751;CMi2110;07190000502424;NULL;NULL;OK;OK;+1
152;Stråkvägen 02;Perstorp;District heating;67190471;ELV;12022364;CMi2110;07190000388985;NULL;NULL;OK;OK;+1
153;Stråkvägen 06;Perstorp;District heating;68140054;ELV;12041027;CMi2110;07190000502434;NULL;NULL;OK;OK;+1
154;Stråkvägen 07;Perstorp;District heating;68140014;ELV;12041051;CMi2110;07190000502431;NULL;NULL;OK;OK;+1
155;Fasanvägen 20;Perstorp;District heating;68139924;ELV;12041059;CMi2110;07190000502450;NULL;NULL;OK;OK;+1
156;Stråkvägen 12;Perstorp;District heating;67606204;ELV;12032029;CMi2110;07190000355028;NULL;NULL;OK;OK;+1
157;Stråkvägen 15;Perstorp;District heating;67606245;ELV;12032017;CMi2110;07190000355052;NULL;NULL;OK;OK;+1
158;Lärkvägen 31;Perstorp;District heating;67190483;ELV;12022556;CMi2110;07190000388820;NULL;NULL;OK;OK;+1
159;Lärkvägen 18;Perstorp;District heating;68139990;ELV;12041748;CMi2110;07190000502415;NULL;NULL;OK;OK;+1
160;Stråkvägen 17;Perstorp;District heating;68140047;ELV;12041046;CMi2110;07190000502439;NULL;NULL;OK;OK;+1
161;Stråkvägen 04;Perstorp;District heating;67606288;ELV;12032012;CMi2110;07190000355033;NULL;NULL;OK;OK;+1
162;Lärkvägen 17;Perstorp;District heating;67190413;ELV;12022561;CMi2110;07190000388827;NULL;NULL;OK;OK;+1
163;Lärkvägen 08;Perstorp;District heating;67190438;ELV;12022591;CMi2110;07190000388861;NULL;NULL;OK;OK;+1
164;Hantverkaregatan 03;Perstorp;District heating;67606290;ELV;12031530;CMi2110;07190000355169;NULL;NULL;OK;OK;+1
165;Falkvägen 07;Perstorp;District heating;67606177;ELV;12032055;CMi2110;07190000355079;NULL;NULL;OK;OK;+1
166;Solovägen 03;Perstorp;District heating;68139980;ELV;12041722;CMi2110;07190000502416;NULL;NULL;OK;OK;+1
167;Hantverkaregatan 01;Perstorp;District heating;67606301;ELV;12032048;CMi2110;07190000355069;NULL;NULL;OK;OK;+1
168;Spjutserödsvägen 33;Perstorp;District heating;67190486;ELV;12022334;CMi2110;07190000388930;NULL;NULL;OK;OK;+1
169;Notvägen 04;Perstorp;District heating;67190404;ELV;12022535;CMi2110;07190000388733;NULL;NULL;OK;OK;+1
170;Musikvägen 03;Perstorp;District heating;68140012;ELV;12041753;CMi2110;07190000502363;NULL;NULL;OK;OK;+1
171;Musikvägen 08;Perstorp;District heating;68349268;ELV;12046844;CMi2110;0037282172821;NULL;NULL;OK;OK;+1
172;Lärkvägen 10;Perstorp;District heating;67190430;ELV;12022547;CMi2110;07190000388810;NULL;NULL;OK;OK;+1
173;Spelvägen 03;Perstorp;District heating;68139973;ELV;12041735;CMi2110;07190000502411;NULL;NULL;OK;OK;+1
174;Spelvägen 05;Perstorp;District heating;67190407;ELV;12022563;CMi2110;07190000388833;NULL;NULL;OK;OK;+1
175;Spelvägen 16;Perstorp;District heating;68140032;ELV;12041730;CMi2110;07190000502402;NULL;NULL;OK;OK;+1
176;Spelvägen 17;Perstorp;District heating;68139947;ELV;12041741;CMi2110;07190000502397;NULL;NULL;OK;OK;+1
177;Spelvägen 23;Perstorp;District heating;67190479;ELV;12022549;CMi2110;07190000388813;NULL;NULL;OK;OK;+1
178;Spelvägen 39;Perstorp;District heating;68139971;ELV;12041766;CMi2110;07190000502356;NULL;NULL;OK;OK;+1
179;Sångvägen 11;Perstorp;District heating;68140028;ELV;12041783;CMi2110;07190000502377;NULL;NULL;OK;OK;+1
180;Fasanvägen 24;Perstorp;District heating;67190410;ELV;12022562;CMi2110;07190000388831;NULL;NULL;OK;OK;+1
181;Notvägen 30;Perstorp;District heating;68139998;ELV;12041771;CMi2110;07190000502367;NULL;NULL;OK;OK;+1
182;Klövergatan 25;Perstorp;District heating;68139954;ELV;12041054;CMi2110;07190000502432;NULL;NULL;OK;OK;+1
183;Klövergatan 30;Perstorp;District heating;67970143;ELV;12036896;CMi2110;07190000426235;NULL;NULL;OK;OK;+1
184;Stråkvägen 13;Perstorp;District heating;67190505;ELV;12022613;CMi2110;07190000388897;NULL;NULL;OK;OK;+1
185;Spelvägen 25;Perstorp;District heating;68140026;ELV;12041709;CMi2110;07190000502400;NULL;NULL;OK;OK;+1
186;Duettvägen 03;Perstorp;District heating;68139945;ELV;12041776;CMi2110;07190000502360;NULL;NULL;OK;OK;+1
187;Notvägen 32;Perstorp;District heating;68140027;ELV;12041002;CMi2110;07190000502472;NULL;NULL;OK;OK;+1
188;Stråkvägen 14;Perstorp;District heating;68140040;ELV;12041015;CMi2110;07190000502476;NULL;NULL;OK;OK;+1
189;Spelvägen 09;Perstorp;District heating;68140002;ELV;12041758;CMi2110;07190000502354;NULL;NULL;OK;OK;+1
190;Notvägen 15;Perstorp;District heating;67190408;ELV;12022554;CMi2110;07190000388821;NULL;NULL;OK;OK;+1
191;Industrigatan 05;Perstorp;District heating;67970041;ELV;12037348;CMi2110;07190000426164;NULL;NULL;OK;OK;+1
192;Köpmangatan 25;Perstorp;District heating;67841433;ELV;12036127;CMi2110;07190000417085;NULL;NULL;OK;OK;+1
193;Tonvägen 11;Perstorp;District heating;68139981;ELV;12041010;CMi2110;07190000502492;NULL;NULL;OK;OK;+1
194;Tonvägen 10;Perstorp;District heating;68140015;ELV;12041031;CMi2110;07190000502435;NULL;NULL;OK;OK;+1
195;Tonvägen 08;Perstorp;District heating;68140004;ELV;12041008;CMi2110;07190000502491;NULL;NULL;OK;OK;+1
196;Tonvägen 07;Perstorp;District heating;68140010;ELV;12041023;CMi2110;07190000502495;NULL;NULL;OK;OK;+1
197;Fasanvägen 36;Perstorp;District heating;67190455;ELV;12022571;CMi2110;07190000388850;NULL;NULL;OK;OK;+1
198;Tonvägen 14;Perstorp;District heating;68140045;ELV;12041013;CMi2110;07190000502493;NULL;NULL;OK;OK;+1
199;Spelvägen 21;Perstorp;District heating;67190411;ELV;12022570;CMi2110;07190000388846;NULL;NULL;OK;OK;+1
200;Klövergatan 10;Perstorp;District heating;67970115;ELV;12036885;CMi2110;07190000426241;NULL;NULL;OK;OK;+1
201;Klövergatan 06;Perstorp;District heating;67970139;ELV;12036869;CMi2110;07190000426213;NULL;NULL;OK;OK;+1
202;Klövergatan 19;Perstorp;District heating;67970137;ELV;12036876;CMi2110;07190000426224;NULL;NULL;OK;OK;+1
203;Klövergatan 08;Perstorp;District heating;67970124;ELV;12036872;CMi2110;07190000426228;NULL;NULL;OK;OK;+1
204;Krusbärsvägen 03;Perstorp;District heating;67969997;ELV;12036902;CMi2110;07190000426252;NULL;NULL;OK;OK;+1
205;Notvägen 13;Perstorp;District heating;68139909;ELV;12041779;CMi2110;07190000502370;NULL;NULL;OK;OK;+1
206;Fasanvägen 17;Perstorp;District heating;67970120;ELV;12036884;CMi2110;07190000426240;NULL;NULL;OK;OK;+1
207;Fasanvägen 15;Perstorp;District heating;67190436;ELV;12022572;CMi2110;07190000388847;NULL;NULL;OK;OK;+1
208;Örnstigen 06;Perstorp;District heating;67190432;ELV;12022550;CMi2110;07190000388814;NULL;NULL;OK;OK;+1
209;Lärkvägen 26;Perstorp;District heating;67190502;ELV;12022566;CMi2110;07190000388839;NULL;NULL;OK;OK;+1
210;Lärkvägen 28;Perstorp;District heating;67190405;ELV;12022537;CMi2110;07190000388799;NULL;NULL;OK;OK;+1
211;Fasanvägen 19;Perstorp;District heating;67970043;ELV;12037088;CMi2110;07190000426201;NULL;NULL;OK;OK;+1
213;Lärkvägen 21;Perstorp;District heating;67606199;ELV;12032032;CMi2110;07190000355065;NULL;NULL;OK;OK;+1
214;Lärkvägen 38;Perstorp;District heating;67606176;ELV;12032036;CMi2110;07190000355066;NULL;NULL;OK;OK;+1
215;Spjutserödsvägen 57;Perstorp;District heating;67190419;ELV;12022552;CMi2110;07190000388816;NULL;NULL;OK;OK;+1
216;Lärkvägen 30;Perstorp;District heating;68139972;ELV;12041716;CMi2110;07190000502407;NULL;NULL;OK;OK;+1
217;Fasanvägen 42;Perstorp;District heating;67190456;ELV;12022558;CMi2110;07190000388823;NULL;NULL;OK;OK;+1
218;Spelvägen 19;Perstorp;District heating;67190508;ELV;12022346;CMi2110;07190000388944;NULL;NULL;OK;OK;+1
219;Oderljungavägen 31;Perstorp;District heating;67190509;ELV;12022326;CMi2110;07190000388918;NULL;NULL;OK;OK;+1
220;Duvstigen 22;Perstorp;District heating;67190480;ELV;12022559;CMi2110;07190000388824;NULL;NULL;OK;OK;+1
221;Duvstigen 24;Perstorp;District heating;67190504;ELV;12022567;CMi2110;07190000388844;NULL;NULL;OK;OK;+1
223;Duvstigen 04;Perstorp;District heating;67190437;ELV;12022557;CMi2110;07190000388822;NULL;NULL;OK;OK;+1
224;Duvstigen 28;Perstorp;District heating;67190429;ELV;12022536;CMi2110;07190000388796;NULL;NULL;OK;OK;+1
225;Spelvägen 10;Perstorp;District heating;67190446;ELV;12022358;CMi2110;07190000388975;NULL;NULL;OK;OK;+1
226;Duvstigen 21;Perstorp;District heating;67606183;ELV;12031923;CMi2110;07190000355110;NULL;NULL;OK;OK;+1
228;Spjutserödsvägen 26;Perstorp;District heating;68139989;ELV;12041759;CMi2110;07190000502362;NULL;NULL;OK;OK;+1
229;Spjutserödsvägen 42;Perstorp;District heating;67190515;ELV;12022333;CMi2110;07190000388929;NULL;NULL;OK;OK;+1
230;Duvstigen 11;Perstorp;District heating;68139986;ELV;12041740;CMi2110;07190000502405;NULL;NULL;OK;OK;+1
231;Spjutserödsvägen 09;Perstorp;District heating;67970088;ELV;12037091;CMi2110;07190000426184;NULL;NULL;OK;OK;+1
233;Duvstigen 26;Perstorp;District heating;67606189;ELV;12032060;CMi2110;07190000355080;NULL;NULL;OK;OK;+1
234;Duvstigen 10;Perstorp;District heating;67190452;ELV;12022589;CMi2110;07190000388856;NULL;NULL;OK;OK;+1
235;Spjutserödsvägen 11;Perstorp;District heating;67970084;ELV;12037084;CMi2110;07190000426202;NULL;NULL;OK;OK;+1
236;Parkvägen 09;Perstorp;District heating;67190460;ELV;12022595;CMi2110;07190000388870;NULL;NULL;OK;OK;+1
237;Solovägen 10;Perstorp;District heating;67190414;ELV;12022569;CMi2110;07190000388845;NULL;NULL;OK;OK;+1
238;Spjutserödsvägen 44;Perstorp;District heating;67841498;ELV;12035316;CMi2110;07190000417033;NULL;NULL;OK;OK;+1
239;Spjutserödsvägen 46;Perstorp;District heating;68139979;ELV;12041747;CMi2110;07190000502420;NULL;NULL;OK;OK;+1
240;Spjutserödsvägen 15;Perstorp;District heating;67190467;ELV;12022343;CMi2110;07190000388938;NULL;NULL;OK;OK;+1
241;Spjutserödsvägen 24;Perstorp;District heating;67190468;ELV;12022360;CMi2110;07190000388978;NULL;NULL;OK;OK;+1
242;Spjutserödsvägen 27;Perstorp;District heating;68139962;ELV;12041773;CMi2110;07190000502359;NULL;NULL;OK;OK;+1
243;Spjutserödsvägen 31;Perstorp;District heating;67606291;ELV;12031950;CMi2110;07190000355167;NULL;NULL;OK;OK;+1
