42680006;Solrosvägen 6;Älmhult;Heat, Return temp;56967;ELV;12000707;CMi2110;0761102543;NULL;NULL;OK;OK
41933934;Gärdesgatan 11;Älmhult;Heat, Return temp;60421;ELV;12003039;CMi2110;0727275574;NULL;NULL;OK;OK
41934006;Gärdesgatan 6;Älmhult;Heat, Return temp;60446;ELV;12002908;CMi2110;0767646625;NULL;NULL;OK;OK
41934013;Gärdesgatan 13;Älmhult;Heat, Return temp;60416;ELV;12002967;CMi2110;0727275563;NULL;NULL;OK;OK
41934019;Gärdesgatan 15;Älmhult;Heat, Return temp;60431;ELV;12003012;CMi2110;0727275715;NULL;NULL;OK;OK
41934355;Radhusvägen 2 B;Älmhult;Heat, Return temp;60440;ELV;12002980;CMi2110;0767672113;NULL;NULL;OK;OK
41934349;Radhusvägen 2 F;Älmhult;Heat, Return temp;60408;ELV;12002978;CMi2110;0727275608;NULL;NULL;OK;OK
41934336;Radhusvägen 1;Älmhult;Heat, Return temp;60415;ELV;12002952;CMi2110;0722249978;NULL;NULL;OK;OK
41934341;Radhusvägen 3;Älmhult;Heat, Return temp;60428;ELV;12002727;CMi2110;0767670136;NULL;NULL;OK;OK
41934516;Radhusvägen 17;Älmhult;Heat, Return temp;60405;ELV;12002965;CMi2110;0727275614;NULL;NULL;OK;OK
42713491;Päronvägen 3;Älmhult;Heat, Return temp;57072;ELV;12000803;CMi2110;0761105920;NULL;NULL;OK;OK
41934428;Vargstigen 10;Älmhult;Heat, Return temp;60438;ELV;12003028;CMi2110;0727275570;NULL;NULL;OK;OK
41934271;Storgatan 8;Älmhult;Heat, Return temp;60447;ELV;12003026;CMi2110;0727275576;NULL;NULL;OK;OK
41934362;Östergatan 17;Älmhult;Heat, Return temp;60442;ELV;12002873;CMi2110;0722026933;NULL;NULL;OK;OK
41934406;Vargstigen 5;Älmhult;Heat, Return temp;60403;ELV;12002771;CMi2110;0727275543;NULL;NULL;OK;OK
41934510;Eriksgatan 18;Älmhult;Heat, Return temp;60432;ELV;12002966;CMi2110;0727275531;NULL;NULL;OK;OK
41934368;Eriksgatan 16;Älmhult;Heat, Return temp;60441;ELV;12002830;CMi2110;0767704936;NULL;NULL;OK;OK
41934381;Vargstigen 1;Älmhult;Heat, Return temp;60439;ELV;12002817;CMi2110;0727275542;NULL;NULL;OK;OK
41934424;Vargstigen 8;Älmhult;Heat, Return temp;60435;ELV;12002801;CMi2110;0722010770;NULL;NULL;OK;OK
42717549;Gärdesgatan 9;Älmhult;Heat, Return temp;60564;ELV;12003430;CMi2110;0722056938;NULL;NULL;OK;OK
42432565;Dalgatan 30;Älmhult;Heat, Return temp;59405;ELV;12001301;CMi2110;0761459057;NULL;NULL;OK;OK
42572779;Frodegatan 10;Älmhult;Heat, Return temp;59384;ELV;12001210;CMi2110;0761463989;NULL;NULL;OK;OK
41934388;Vargstigen 2;Älmhult;Heat, Return temp;60414;ELV;12002734;CMi2110;0727275583;NULL;NULL;OK;OK
41934416;Vargstigen 7;Älmhult;Heat, Return temp;60418;ELV;12002982;CMi2110;0727275613;NULL;NULL;OK;OK
42535986;Industrigatan 2;Älmhult;Heat, Return temp;47055;ELV;6001720;CMe2100;0767723052;NULL;NULL;OK;OK
42614479;Stålgatan 1;Älmhult;Heat, Return temp;48277;LUG;6003197;CMe2100;0767723154;NULL;NULL;OK;OK
42492578;Paradisvägen 13;Älmhult;Heat, Return temp;59382;ELV;12001206;CMi2110;0761462720;NULL;NULL;OK;OK
42676313;Västergatan 1;Älmhult;Heat, Return temp;49914;ELV;6002756;CMe2100;0767736599;NULL;NULL;OK;OK
41934371;Eriksgatan 17;Älmhult;Heat, Return temp;60425;ELV;12002726;CMi2110;0767694895;NULL;NULL;OK;OK
41934398;Vargstigen 4;Älmhult;Heat, Return temp;60422;ELV;12002917;CMi2110;0767670510;NULL;NULL;OK;OK
41934344;Radhusvägen 15;Älmhult;Heat, Return temp;60434;ELV;12002793;CMi2110;0722243437;NULL;NULL;OK;OK
41933923;Källargatan 24;Älmhult;Heat, Return temp;60412;ELV;12003034;CMi2110;0767707173;NULL;NULL;OK;OK
42694969;Hantverksgatan 7;Älmhult;Heat, Return temp;49906;ELV;6003128;CMe2100;0767732948;NULL;NULL;OK;OK
42680000;"Stallgatan ";Älmhult;Heat, Return temp;96252;LUG;6003112;CMe2100;0767723196;NULL;NULL;OK;OK
42578999;Södra Ringvägen 1;Älmhult;Heat, Return temp;54430;LUG;6003198;CMe2100;0767674628;NULL;NULL;OK;OK
42691250;"Stallgatan ";Älmhult;Heat, Return temp;34615;LUG;6003108;CMe2100;0767723217;NULL;NULL;OK;OK
42691516;"Stallgatan ";Älmhult;Heat, Return temp;43286;LUG;6018402;CMe2100;0767734818;NULL;NULL;OK;OK
41934000;Gärdesgatan 4;Älmhult;Heat, Return temp;60409;ELV;12002977;CMi2110;0727272318;NULL;NULL;OK;OK
42448667;Delaryvägen 5;Älmhult;Heat, Return temp;59419;ELV;12001188;CMi2110;0761460718;NULL;NULL;OK;OK
41999772;Hyacintvägen 16;Älmhult;Heat, Return temp;59438;ELV;12001330;CMi2110;0761461295;NULL;NULL;OK;OK
41933747;Prinsgatan 5;Älmhult;Heat, Return temp;59432;ELV;12000864;CMi2110;0761461975;NULL;NULL;OK;OK
42486229;Norregårdsgatan 93;Älmhult;Heat, Return temp;59407;ELV;12000620;CMi2110;0761462889;NULL;NULL;OK;OK
42480715;Hjortvägen 45;Älmhult;Heat, Return temp;59411;ELV;12000626;CMi2110;0761463345;NULL;NULL;OK;OK
42516884;"Bäckgatan ";Älmhult;Heat, Return temp;96439;LUG;6002259;CMe2100;0767719314;NULL;NULL;OK;OK
42473105;Aromavägen 2;Älmhult;Heat, Return temp;60510;ELV;12002572;CMi2110;0727265085;NULL;NULL;OK;OK
42751757;Päronvägen 5;Älmhult;Heat, Return temp;56968;ELV;12054547;CMi2110;0761165364;NULL;NULL;OK;OK
41934464;Vargstigen 15;Älmhult;Heat, Return temp;60444;ELV;12002794;CMi2110;0767669691;NULL;NULL;OK;OK
41934449;Vargstigen 12;Älmhult;Heat, Return temp;60423;ELV;12002969;CMi2110;0767704869;NULL;NULL;OK;OK
41934459;Vargstigen 14;Älmhult;Heat, Return temp;60411;ELV;12003004;CMi2110;0727275689;NULL;NULL;OK;OK
41934452;Vargstsigen 13;Älmhult;Heat, Return temp;60087;ELV;12003027;CMi2110;0767670884;NULL;NULL;OK;OK
41934255;Vintervägen 12;Älmhult;Heat, Return temp;60096;ELV;12003040;CMi2110;0722249763;NULL;NULL;OK;OK
41934082;Vintervägen 7;Älmhult;Heat, Return temp;60091;ELV;12003016;CMi2110;0727273985;NULL;NULL;OK;OK
41934142;Vintervägen 1;Älmhult;Heat, Return temp;60100;ELV;12002616;CMi2110;0767670773;NULL;NULL;OK;OK
41934063;Vintervägen 2;Älmhult;Heat, Return temp;60433;ELV;12003006;CMi2110;0722252661;NULL;NULL;OK;OK
41934069;Vintervägen 3;Älmhult;Heat, Return temp;60413;ELV;12002996;CMi2110;0767669874;NULL;NULL;OK;OK
41934077;Vintervägen 6;Älmhult;Heat, Return temp;60099;ELV;12003038;CMi2110;0727275534;NULL;NULL;OK;OK
